event_id,ticker,av_pre_m10_m2,av_0_1,av_0_5,av_0_10,av_0_20
AIT-2022-12-001,SNPS,-0.7705842260266432,-0.22252345903112206,0.1301749654865205,0.33074714427167745,-0.6666137351989125
AIT-2022-12-001,TXN,-0.9891072933743253,-1.670283290381905,-0.728352924400011,-0.5209898069755657,-0.6666876440932258
AIT-2022-12-001,TRI,1.1009056259837995,0.43524291677431404,-0.07804644081927059,-0.26514290061342316,-0.05194785251018425
AIT-2022-12-001,WDC,-0.41112381685506133,1.1284020109302013,0.7566808981905632,1.0528784071196478,0.7524803530300541
AIT-2022-12-001,WDAY,-0.0596100885979886,-0.3653696044766964,-0.1967065213320676,-0.2548938941824019,-0.6692581498039735
AIT-2022-12-001,ZS,0.3058259280491711,0.5441645774687234,0.013533995941808652,0.03743320638875413,-0.1237000994031867
AIT-2023-03-002,ADBE,0.10191785607734853,0.8233654782475281,1.1899094132903485,0.6077833016060527,0.02508369334706824
AIT-2023-03-002,AMD,-0.6431410032403798,0.1105922164459418,0.6134739291890777,0.3280770509069872,-0.33835223200467573
AIT-2023-03-002,GOOGL,0.0022078484861942885,0.8465787626142637,1.0920888257724803,0.7249060508094809,0.27769606041205114
AIT-2023-03-002,GOOG,0.08704067040188335,0.8618211816380372,1.279173339656659,0.7650025947041669,0.23593770941946499
AIT-2023-03-002,ADI,-0.43835379952327824,0.6782012850080381,0.5833459785962665,0.30258406048231873,0.06392426326278505
AIT-2023-03-002,AAPL,-1.0599833758436188,-0.08930898625960149,0.06935920751565432,-0.4413473615765103,-1.0130375885065117
AIT-2023-03-002,AMAT,-0.1700967434322772,0.7364704847361638,0.5926159637301888,0.14706726098167633,-0.2818981057698133
AIT-2023-03-002,APP,-0.8206328744796134,-0.12983195186637503,0.2413906255264007,-0.1809018267343604,-0.17608585989118236
AIT-2023-03-002,ASML,-0.005655175548127558,-0.2715008587380598,-0.19334199834074814,-0.27771484493581206,-0.47419922457998204
AIT-2023-03-002,ADSK,-0.03022246374855828,0.7402547718217736,0.6464368507470573,0.4644845545343603,0.1474829924099243
AIT-2023-03-002,AVGO,0.45886621037713127,0.44893241117896343,1.234811615696118,0.49501954196069087,-0.036722794705061436
AIT-2023-03-002,CDNS,0.08235695634487233,1.4708939923045583,1.8766450532885204,1.176621589437329,0.646297771353402
AIT-2023-03-002,CTSH,0.26980702003095985,0.8217148237065691,0.9289858293552987,0.2641667794841941,-0.11567350009175612
AIT-2023-03-002,CRWD,1.261047526350191,1.192843453261884,0.9284949415910856,0.260203465103837,0.15673650499580108
AIT-2023-03-002,DDOG,0.25780542266629225,1.3392873098974403,0.7609670271091816,0.409049302851265,0.22006329093210683
AIT-2023-03-002,DASH,-0.4751084724101485,0.16670275329729184,-0.3264167621166764,-0.7859734565935296,-0.9613924403396013
AIT-2023-03-002,FTNT,-0.6787275214258998,-0.9230743501011938,-0.3798520170400868,-0.5581987451105388,-0.6520283929665067
AIT-2023-03-002,INTC,0.5620344030950662,0.7325936963576397,1.1767600552959505,0.7482663221037761,0.6528790785808795
AIT-2023-03-002,INTU,0.22356913110303994,0.7495581615422948,0.6337149102075769,0.48008373766090406,0.03159298516161618
AIT-2023-03-002,KLAC,-1.2731232428529629,-0.4893648707439939,-0.3202493172088459,-0.5855179217272302,-0.834701450406717
AIT-2023-03-002,LRCX,-0.6593073591204812,-0.2940721216602217,-0.32457778054617853,-0.24965923923887923,-0.24474944882592098
AIT-2023-03-002,MRVL,1.184069317683586,1.741180339567094,0.8629016433461979,0.48134885732655613,0.0960725040327916
AIT-2023-03-002,META,-0.09689711392761176,0.6821849048166053,0.5235446093507427,0.010043797418065664,-0.4697366519195758
AIT-2023-03-002,MCHP,-0.27030194604262603,0.8340576824695897,0.597977905037644,0.5428019109467008,-0.0894534341243048
AIT-2023-03-002,MU,-0.7179204999781528,-0.2278617334934516,-0.08795669855614725,0.19873776243874614,0.8132450978750795
AIT-2023-03-002,MSFT,-0.36943286737716885,1.201771429632979,1.6842653057285164,1.013044035493208,0.4570467294606862
AIT-2023-03-002,MPWR,-1.280029728095123,0.2994337426294277,0.10474735408562356,0.01913954161722364,-0.4144276583649603
AIT-2023-03-002,NVDA,-0.4534085051857855,-0.1283728111084178,0.29801036202063286,0.045102774698991904,-0.4628271091976818
AIT-2023-03-002,NXPI,-1.2072820225779157,0.09114915957458493,-0.3820396883728363,-0.23812415122378267,-0.3320292218981898
AIT-2023-03-002,PLTR,-0.17808064761343112,-0.41435041743360956,-0.9359915561170246,-1.1748646218122545,-1.0071767703929064
AIT-2023-03-002,PANW,-0.040013472306087684,-0.06045056097299911,-0.0080317890650837,-0.3549165863471268,-0.705194123651022
AIT-2023-03-002,PDD,-0.4016853849096594,-0.21523098098497107,0.6246566945342761,0.5906459868432931,0.07613449760130585
AIT-2023-03-002,QCOM,-0.38256180171923154,0.26070783147142174,0.3146046414958575,-0.15240425117041048,-0.44285441608784887
AIT-2023-03-002,ROP,-0.07221891150021555,0.9868417392972777,1.4481629760188082,1.044036751198153,0.6741379625381013
AIT-2023-03-002,STX,0.10108962012458578,0.022833593801107478,0.32061135826626647,0.23445588476033707,-0.08309254665472036
AIT-2023-03-002,SHOP,-1.276429984264896,-1.1406299492173604,-1.2648609646715,-1.5987141469730053,-1.7449994929518793
AIT-2023-03-002,MSTR,-0.08974350876144367,0.808431684970823,1.1618419902921637,1.0299881065554444,0.8639837455236393
AIT-2023-03-002,SNPS,-0.6214242773209748,0.18802565113990616,0.2455770571092636,-0.0053908636008435295,-0.28231812092441944
AIT-2023-03-002,TXN,-0.6827786832204997,-0.24317622240084197,0.19555139472816305,-0.08468957249199034,-0.3688493168493254
AIT-2023-03-002,TRI,-0.4385786824572836,0.6601949663117772,0.6166998828822242,0.06197497511286234,-0.4149359523119716
AIT-2023-03-002,WDC,-0.31224406727334164,0.1415238776074068,0.43127765002633417,-0.1590590906425304,-0.15765875342264526
AIT-2023-03-002,WDAY,-0.1085119876333748,-0.8973227837184825,-0.32039587546722564,-0.5618918763283266,-0.41105368534269954
AIT-2023-03-002,ZS,1.4008285765855248,0.2904507432742848,0.518786864293692,0.01668563216626261,0.08803573109026402
