ticker,company,cik,taxonomy,tag,group,present,units,fact_count,quarterly_2022_2026_count,forms,has_frame,recent_fact
AMZN,Amazon,0001018724,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,68,17,10-Q;10-K,True,2026-04-22 filed 2026-04-30 10-Q 2026Q1 10757109436 shares
AMZN,Amazon,0001018724,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
AMZN,Amazon,0001018724,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
APP,AppLovin,0001751008,us-gaap,Assets,assets,True,USD,42,34,10-Q;10-K,True,2026-03-31 filed 2026-05-06 10-Q 2026Q1 7707705000 USD
APP,AppLovin,0001751008,us-gaap,AssetsCurrent,assets,True,USD,42,34,10-Q;10-K,True,2026-03-31 filed 2026-05-06 10-Q 2026Q1 4847575000 USD
APP,AppLovin,0001751008,us-gaap,StockholdersEquity,equity,True,USD,114,92,10-Q;10-K,True,2026-03-31 filed 2026-05-06 10-Q 2026Q1 2363483000 USD
APP,AppLovin,0001751008,us-gaap,CommonStockSharesOutstanding,shares,True,shares,40,34,10-Q;10-K,True,2026-03-31 filed 2026-05-06 10-Q 2026Q1 336294000 shares
APP,AppLovin,0001751008,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,67,54,10-Q;10-K,True,2026-03-31 filed 2026-05-06 10-Q 2026Q1 337399000 shares
APP,AppLovin,0001751008,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,67,54,10-Q;10-K,True,2026-03-31 filed 2026-05-06 10-Q 2026Q1 338729000 shares
APP,AppLovin,0001751008,us-gaap,Assets,required_exact,True,USD,42,34,10-Q;10-K,True,2026-03-31 filed 2026-05-06 10-Q 2026Q1 7707705000 USD
APP,AppLovin,0001751008,us-gaap,StockholdersEquity,required_exact,True,USD,114,92,10-Q;10-K,True,2026-03-31 filed 2026-05-06 10-Q 2026Q1 2363483000 USD
APP,AppLovin,0001751008,dei,EntityCommonStockSharesOutstanding,required_exact,False,,0,0,,False,
APP,AppLovin,0001751008,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
APP,AppLovin,0001751008,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
ARM,Arm Holdings,0001973239,us-gaap,Assets,assets,True,USD,22,22,6-K;20-F,True,2026-03-31 filed 2026-05-26 20-F 2026FY 10703000000 USD
ARM,Arm Holdings,0001973239,us-gaap,AssetsCurrent,assets,True,USD,22,22,6-K;20-F,True,2026-03-31 filed 2026-05-26 20-F 2026FY 6236000000 USD
ARM,Arm Holdings,0001973239,us-gaap,StockholdersEquity,equity,True,USD,56,56,6-K;20-F,True,2026-03-31 filed 2026-05-26 20-F 2026FY 8286000000 USD
ARM,Arm Holdings,0001973239,dei,EntityCommonStockSharesOutstanding,shares,True,shares,3,3,20-F,True,2026-03-31 filed 2026-05-26 20-F 2026FY 1064055252 shares
ARM,Arm Holdings,0001973239,us-gaap,CommonStockSharesOutstanding,shares,True,shares,22,22,6-K;20-F,True,2026-03-31 filed 2026-05-26 20-F 2026FY 1064000000 shares
ARM,Arm Holdings,0001973239,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,37,37,6-K;20-F,True,2026-03-31 filed 2026-05-26 20-F 2026FY 1061000000 shares
ARM,Arm Holdings,0001973239,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,37,37,6-K;20-F,True,2026-03-31 filed 2026-05-26 20-F 2026FY 1068000000 shares
ARM,Arm Holdings,0001973239,us-gaap,Assets,required_exact,True,USD,22,22,6-K;20-F,True,2026-03-31 filed 2026-05-26 20-F 2026FY 10703000000 USD
ARM,Arm Holdings,0001973239,us-gaap,StockholdersEquity,required_exact,True,USD,56,56,6-K;20-F,True,2026-03-31 filed 2026-05-26 20-F 2026FY 8286000000 USD
ARM,Arm Holdings,0001973239,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,3,3,20-F,True,2026-03-31 filed 2026-05-26 20-F 2026FY 1064055252 shares
ARM,Arm Holdings,0001973239,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
ARM,Arm Holdings,0001973239,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
ASML,ASML Holding,0000937966,us-gaap,Assets,assets,True,EUR,34,8,20-F;20-F/A,True,2025-12-31 filed 2026-02-25 20-F 2025FY 50566600000 EUR
ASML,ASML Holding,0000937966,us-gaap,AssetsCurrent,assets,True,EUR,34,8,20-F;20-F/A,True,2025-12-31 filed 2026-02-25 20-F 2025FY 30616100000 EUR
ASML,ASML Holding,0000937966,us-gaap,StockholdersEquity,equity,True,EUR,70,16,20-F;20-F/A,True,2025-12-31 filed 2026-02-25 20-F 2025FY 19612200000 EUR
ASML,ASML Holding,0000937966,dei,EntityCommonStockSharesOutstanding,shares,True,shares,17,4,20-F;20-F/A,True,2025-12-31 filed 2026-02-25 20-F 2025FY 385417665 shares
ASML,ASML Holding,0000937966,us-gaap,CommonStockSharesOutstanding,shares,True,shares,41,12,20-F;20-F/A,True,2025-12-31 filed 2026-02-25 20-F 2025FY 385417665 shares
ASML,ASML Holding,0000937966,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,51,12,20-F;20-F/A,True,2025-12-31 filed 2026-02-25 20-F 2025FY 388500000 shares
ASML,ASML Holding,0000937966,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,51,12,20-F;20-F/A,True,2025-12-31 filed 2026-02-25 20-F 2025FY 388900000 shares
ASML,ASML Holding,0000937966,us-gaap,Assets,required_exact,True,EUR,34,8,20-F;20-F/A,True,2025-12-31 filed 2026-02-25 20-F 2025FY 50566600000 EUR
ASML,ASML Holding,0000937966,us-gaap,StockholdersEquity,required_exact,True,EUR,70,16,20-F;20-F/A,True,2025-12-31 filed 2026-02-25 20-F 2025FY 19612200000 EUR
ASML,ASML Holding,0000937966,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,17,4,20-F;20-F/A,True,2025-12-31 filed 2026-02-25 20-F 2025FY 385417665 shares
ASML,ASML Holding,0000937966,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
ASML,ASML Holding,0000937966,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
ASX,"ASE Technology Holding Co., Ltd.",0001122411,ifrs-full,Equity,equity,True,TWD;USD,43,20,20-F,True,2025-12-31 filed 2026-04-01 20-F 2025FY 11751006000 USD
ASX,"ASE Technology Holding Co., Ltd.",0001122411,ifrs-full,EquityAttributableToOwnersOfParent,equity,True,TWD;USD,27,12,20-F,True,2025-12-31 filed 2026-04-01 20-F 2025FY 10907935000 USD
ASX,"ASE Technology Holding Co., Ltd.",0001122411,ifrs-full,EquityAndLiabilities,equity,True,TWD;USD,27,12,20-F,True,2025-12-31 filed 2026-04-01 20-F 2025FY 28355108000 USD
ASX,"ASE Technology Holding Co., Ltd.",0001122411,dei,EntityCommonStockSharesOutstanding,shares,True,shares,9,4,20-F,True,2025-12-31 filed 2026-04-01 20-F 2025FY 4447029782 shares
ASX,"ASE Technology Holding Co., Ltd.",0001122411,us-gaap,Assets,required_exact,False,,0,0,,False,
ASX,"ASE Technology Holding Co., Ltd.",0001122411,us-gaap,StockholdersEquity,required_exact,False,,0,0,,False,
ASX,"ASE Technology Holding Co., Ltd.",0001122411,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,9,4,20-F,True,2025-12-31 filed 2026-04-01 20-F 2025FY 4447029782 shares
ASX,"ASE Technology Holding Co., Ltd.",0001122411,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
ASX,"ASE Technology Holding Co., Ltd.",0001122411,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
AVGO,Broadcom,0001730168,us-gaap,Assets,assets,True,USD,68,36,10-Q;10-K;8-K,True,2026-05-03 filed 2026-06-09 10-Q 2026Q2 179158000000 USD
AVGO,Broadcom,0001730168,us-gaap,AssetsCurrent,assets,True,USD,68,36,10-Q;10-K;8-K,True,2026-05-03 filed 2026-06-09 10-Q 2026Q2 42213000000 USD
AVGO,Broadcom,0001730168,us-gaap,StockholdersEquity,equity,True,USD,16,0,10-Q;10-K;8-K,True,2019-11-03 filed 2020-06-26 8-K NoneNone 24941000000 USD
AVGO,Broadcom,0001730168,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,equity,True,USD,177,98,10-Q;10-K;8-K,True,2026-05-03 filed 2026-06-09 10-Q 2026Q2 87691000000 USD
AVGO,Broadcom,0001730168,dei,EntityCommonStockSharesOutstanding,shares,True,shares,33,18,10-Q;10-K,True,2026-05-29 filed 2026-06-09 10-Q 2026Q2 4757580198 shares
AVGO,Broadcom,0001730168,us-gaap,CommonStockSharesOutstanding,shares,True,shares,70,36,10-Q;10-K;8-K,True,2026-05-03 filed 2026-06-09 10-Q 2026Q2 4758000000 shares
AVGO,Broadcom,0001730168,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,111,58,10-Q;10-K;8-K,True,2026-05-03 filed 2026-06-09 10-Q 2026Q2 4744000000 shares
AVGO,Broadcom,0001730168,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,111,58,10-Q;10-K;8-K,True,2026-05-03 filed 2026-06-09 10-Q 2026Q2 4882000000 shares
AVGO,Broadcom,0001730168,us-gaap,Assets,required_exact,True,USD,68,36,10-Q;10-K;8-K,True,2026-05-03 filed 2026-06-09 10-Q 2026Q2 179158000000 USD
AVGO,Broadcom,0001730168,us-gaap,StockholdersEquity,required_exact,True,USD,16,0,10-Q;10-K;8-K,True,2019-11-03 filed 2020-06-26 8-K NoneNone 24941000000 USD
AVGO,Broadcom,0001730168,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,33,18,10-Q;10-K,True,2026-05-29 filed 2026-06-09 10-Q 2026Q2 4757580198 shares
AVGO,Broadcom,0001730168,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
AVGO,Broadcom,0001730168,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
AXON,Axon Enterprise,0001069183,us-gaap,Assets,assets,True,USD,132,38,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-07 10-Q 2026Q1 7066849000 USD
AXON,Axon Enterprise,0001069183,us-gaap,AssetsCurrent,assets,True,USD,128,38,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-07 10-Q 2026Q1 2744130000 USD
AXON,Axon Enterprise,0001069183,us-gaap,StockholdersEquity,equity,True,USD,246,98,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-07 10-Q 2026Q1 3534113000 USD
AXON,Axon Enterprise,0001069183,dei,EntityCommonStockSharesOutstanding,shares,True,shares,61,18,10-Q;10-K;10-K/A,True,2026-04-30 filed 2026-05-07 10-Q 2026Q1 80602077 shares
AXON,Axon Enterprise,0001069183,us-gaap,CommonStockSharesOutstanding,shares,True,shares,122,36,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-07 10-Q 2026Q1 80572201 shares
AXON,Axon Enterprise,0001069183,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,198,57,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-07 10-Q 2026Q1 80150000 shares
AXON,Axon Enterprise,0001069183,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,198,57,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-07 10-Q 2026Q1 82478000 shares
AXON,Axon Enterprise,0001069183,us-gaap,Assets,required_exact,True,USD,132,38,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-07 10-Q 2026Q1 7066849000 USD
AXON,Axon Enterprise,0001069183,us-gaap,StockholdersEquity,required_exact,True,USD,246,98,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-07 10-Q 2026Q1 3534113000 USD
AXON,Axon Enterprise,0001069183,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,61,18,10-Q;10-K;10-K/A,True,2026-04-30 filed 2026-05-07 10-Q 2026Q1 80602077 shares
AXON,Axon Enterprise,0001069183,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
AXON,Axon Enterprise,0001069183,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
BKNG,Booking Holdings,0001075531,us-gaap,Assets,assets,True,USD,130,34,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-04-28 10-Q 2026Q1 27720000000 USD
BKNG,Booking Holdings,0001075531,us-gaap,AssetsCurrent,assets,True,USD,130,34,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-04-28 10-Q 2026Q1 20934000000 USD
BKNG,Booking Holdings,0001075531,us-gaap,StockholdersEquity,equity,True,USD,232,84,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-04-28 10-Q 2026Q1 -8724000000 USD
BKNG,Booking Holdings,0001075531,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,equity,True,USD,8,0,10-K;10-Q,True,2010-12-31 filed 2011-02-25 10-K 2010FY 1813336000 USD
BKNG,Booking Holdings,0001075531,dei,EntityCommonStockSharesOutstanding,shares,True,shares,65,17,10-Q;10-K;10-K/A,True,2026-04-20 filed 2026-04-28 10-Q 2026Q1 774878436 shares
BKNG,Booking Holdings,0001075531,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,211,54,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-04-28 10-Q 2026Q1 790000000 shares
BKNG,Booking Holdings,0001075531,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,211,54,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-04-28 10-Q 2026Q1 794000000 shares
BKNG,Booking Holdings,0001075531,us-gaap,Assets,required_exact,True,USD,130,34,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-04-28 10-Q 2026Q1 27720000000 USD
BKNG,Booking Holdings,0001075531,us-gaap,StockholdersEquity,required_exact,True,USD,232,84,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-04-28 10-Q 2026Q1 -8724000000 USD
BKNG,Booking Holdings,0001075531,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,65,17,10-Q;10-K;10-K/A,True,2026-04-20 filed 2026-04-28 10-Q 2026Q1 774878436 shares
BKNG,Booking Holdings,0001075531,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
BKNG,Booking Holdings,0001075531,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
BKR,Baker Hughes,0001701605,us-gaap,Assets,assets,True,USD,74,34,10-Q;10-K;8-K,True,2026-03-31 filed 2026-04-24 10-Q 2026Q1 50896000000 USD
BKR,Baker Hughes,0001701605,us-gaap,AssetsCurrent,assets,True,USD,72,34,10-Q;10-K;8-K,True,2026-03-31 filed 2026-04-24 10-Q 2026Q1 28591000000 USD
BKR,Baker Hughes,0001701605,us-gaap,StockholdersEquity,equity,True,USD,74,34,10-Q;10-K;8-K,True,2026-03-31 filed 2026-04-24 10-Q 2026Q1 19314000000 USD
BKR,Baker Hughes,0001701605,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,equity,True,USD,171,84,10-Q;10-K;8-K,True,2026-03-31 filed 2026-04-24 10-Q 2026Q1 19490000000 USD
BKR,Baker Hughes,0001701605,dei,EntityCommonStockSharesOutstanding,shares,True,shares,14,14,10-Q;10-K,True,2026-04-16 filed 2026-04-24 10-Q 2026Q1 992068697 shares
BKR,Baker Hughes,0001701605,us-gaap,CommonStockSharesOutstanding,shares,True,shares,2,0,10-Q,True,2017-06-30 filed 2017-07-28 10-Q 2017Q2 100 shares
BKR,Baker Hughes,0001701605,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,4,0,10-Q,True,2021-06-30 filed 2021-07-23 10-Q 2021Q2 773000000 shares
BKR,Baker Hughes,0001701605,us-gaap,Assets,required_exact,True,USD,74,34,10-Q;10-K;8-K,True,2026-03-31 filed 2026-04-24 10-Q 2026Q1 50896000000 USD
BKR,Baker Hughes,0001701605,us-gaap,StockholdersEquity,required_exact,True,USD,74,34,10-Q;10-K;8-K,True,2026-03-31 filed 2026-04-24 10-Q 2026Q1 19314000000 USD
BKR,Baker Hughes,0001701605,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,14,14,10-Q;10-K,True,2026-04-16 filed 2026-04-24 10-Q 2026Q1 992068697 shares
BKR,Baker Hughes,0001701605,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
BKR,Baker Hughes,0001701605,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
CCEP,Coca-Cola Europacific Partners,0001650107,ifrs-full,Equity,equity,True,EUR,60,48,6-K;20-F,True,2025-12-31 filed 2026-03-13 20-F 2025FY 8303000000 EUR
CCEP,Coca-Cola Europacific Partners,0001650107,ifrs-full,EquityAttributableToOwnersOfParent,equity,True,EUR,68,20,6-K;20-F,True,2025-12-31 filed 2026-03-13 20-F 2025FY 7835000000 EUR
CCEP,Coca-Cola Europacific Partners,0001650107,ifrs-full,EquityAndLiabilities,equity,True,EUR,58,24,6-K;20-F,True,2025-12-31 filed 2026-03-13 20-F 2025FY 29872000000 EUR
CCEP,Coca-Cola Europacific Partners,0001650107,dei,EntityCommonStockSharesOutstanding,shares,True,shares,9,4,20-F,True,2025-12-31 filed 2026-03-13 20-F 2025FY 449086551 shares
CCEP,Coca-Cola Europacific Partners,0001650107,ifrs-full,NumberOfSharesOutstanding,shares,True,shares,26,18,6-K,True,2025-06-27 filed 2025-08-07 6-K 2025Q2 457224052 shares
CCEP,Coca-Cola Europacific Partners,0001650107,us-gaap,Assets,required_exact,False,,0,0,,False,
CCEP,Coca-Cola Europacific Partners,0001650107,us-gaap,StockholdersEquity,required_exact,False,,0,0,,False,
CCEP,Coca-Cola Europacific Partners,0001650107,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,9,4,20-F,True,2025-12-31 filed 2026-03-13 20-F 2025FY 449086551 shares
CCEP,Coca-Cola Europacific Partners,0001650107,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
CCEP,Coca-Cola Europacific Partners,0001650107,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
CDNS,Cadence Design Systems,0000813672,us-gaap,Assets,assets,True,USD,130,34,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-01 10-Q 2026Q1 12098354000 USD
CDNS,Cadence Design Systems,0000813672,us-gaap,AssetsCurrent,assets,True,USD,130,34,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-01 10-Q 2026Q1 3180400000 USD
CDNS,Cadence Design Systems,0000813672,us-gaap,StockholdersEquity,equity,True,USD,236,84,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-01 10-Q 2026Q1 6561463000 USD
CDNS,Cadence Design Systems,0000813672,dei,EntityCommonStockSharesOutstanding,shares,True,shares,65,17,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-01 10-Q 2026Q1 275816000 shares
CDNS,Cadence Design Systems,0000813672,us-gaap,CommonStockSharesOutstanding,shares,True,shares,34,8,10-K;10-K/A,True,2025-12-31 filed 2026-02-19 10-K 2025FY 271799000 shares
CDNS,Cadence Design Systems,0000813672,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,211,54,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-01 10-Q 2026Q1 272061000 shares
CDNS,Cadence Design Systems,0000813672,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,211,54,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-01 10-Q 2026Q1 273725000 shares
CDNS,Cadence Design Systems,0000813672,us-gaap,Assets,required_exact,True,USD,130,34,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-01 10-Q 2026Q1 12098354000 USD
CDNS,Cadence Design Systems,0000813672,us-gaap,StockholdersEquity,required_exact,True,USD,236,84,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-01 10-Q 2026Q1 6561463000 USD
CDNS,Cadence Design Systems,0000813672,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,65,17,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-01 10-Q 2026Q1 275816000 shares
CDNS,Cadence Design Systems,0000813672,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
CDNS,Cadence Design Systems,0000813672,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
CEG,Constellation Energy,0001868275,us-gaap,Assets,assets,True,USD,34,34,10-Q;10-K,True,2026-03-31 filed 2026-05-11 10-Q 2026Q1 96911000000 USD
CEG,Constellation Energy,0001868275,us-gaap,AssetsCurrent,assets,True,USD,34,34,10-Q;10-K,True,2026-03-31 filed 2026-05-11 10-Q 2026Q1 18009000000 USD
CEG,Constellation Energy,0001868275,us-gaap,StockholdersEquity,equity,True,USD,34,34,10-Q;10-K,True,2026-03-31 filed 2026-05-11 10-Q 2026Q1 33483000000 USD
CEG,Constellation Energy,0001868275,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,equity,True,USD,88,88,10-Q;10-K,True,2026-03-31 filed 2026-05-11 10-Q 2026Q1 33820000000 USD
CEG,Constellation Energy,0001868275,dei,EntityCommonStockSharesOutstanding,shares,True,shares,18,17,10-Q;10-K,True,2026-04-30 filed 2026-05-11 10-Q 2026Q1 361190063 shares
CEG,Constellation Energy,0001868275,us-gaap,CommonStockSharesOutstanding,shares,True,shares,30,30,10-Q;10-K,True,2026-03-31 filed 2026-05-11 10-Q 2026Q1 362000000 shares
CEG,Constellation Energy,0001868275,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,54,54,10-Q;10-K,True,2026-03-31 filed 2026-05-11 10-Q 2026Q1 354000000 shares
CEG,Constellation Energy,0001868275,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,54,54,10-Q;10-K,True,2026-03-31 filed 2026-05-11 10-Q 2026Q1 354000000 shares
CEG,Constellation Energy,0001868275,us-gaap,Assets,required_exact,True,USD,34,34,10-Q;10-K,True,2026-03-31 filed 2026-05-11 10-Q 2026Q1 96911000000 USD
CEG,Constellation Energy,0001868275,us-gaap,StockholdersEquity,required_exact,True,USD,34,34,10-Q;10-K,True,2026-03-31 filed 2026-05-11 10-Q 2026Q1 33483000000 USD
CEG,Constellation Energy,0001868275,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,18,17,10-Q;10-K,True,2026-04-30 filed 2026-05-11 10-Q 2026Q1 361190063 shares
CEG,Constellation Energy,0001868275,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
CEG,Constellation Energy,0001868275,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
CMCSA,Comcast,0001166691,us-gaap,Assets,assets,True,USD,138,34,10-Q;10-K;8-K,True,2026-03-31 filed 2026-04-23 10-Q 2026Q1 260002000000 USD
CMCSA,Comcast,0001166691,us-gaap,AssetsCurrent,assets,True,USD,138,34,10-Q;10-K;8-K,True,2026-03-31 filed 2026-04-23 10-Q 2026Q1 28822000000 USD
CMCSA,Comcast,0001166691,us-gaap,StockholdersEquity,equity,True,USD,138,34,10-Q;10-K;8-K,True,2026-03-31 filed 2026-04-23 10-Q 2026Q1 88274000000 USD
CMCSA,Comcast,0001166691,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,equity,True,USD,244,51,10-Q;10-K;8-K,True,2026-03-31 filed 2026-04-23 10-Q 2026Q1 88335000000 USD
CMCSA,Comcast,0001166691,dei,EntityCommonStockSharesOutstanding,shares,True,shares,2,0,10-Q;10-K,True,2009-12-31 filed 2010-02-23 10-K 2009FY 2063073161 shares
CMCSA,Comcast,0001166691,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,207,54,10-Q;10-K;8-K,True,2026-03-31 filed 2026-04-23 10-Q 2026Q1 3597000000 shares
CMCSA,Comcast,0001166691,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,211,54,10-Q;10-K;8-K,True,2026-03-31 filed 2026-04-23 10-Q 2026Q1 3617000000 shares
