"family","sample","outcome","fe","term","coef","se","p","n","n_events","n_tickers","n_treated","treated_events","treated_tickers","rhs","note","q_global","q_family","sig_p05","sig_q10_family","direction"
"rel_x_event","llm_events","car_mm_spy_0_15","event","rel_competitor:is_open_weight_or_open_source",0.017353924608452,0.00877907839136693,0.0512756132128942,8562,87,101,213,37,7,"rel_competitor*is_open_weight_or_open_source + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.298874248235449,0.387028740494751,FALSE,FALSE,"positive"
"rel_x_event","llm_events","car_mm_spy_0_15","event","rel_competitor:is_reasoning_model",2.39321066952137e-05,0.00876270309269006,0.997827199295363,8562,87,101,251,41,7,"rel_competitor*is_reasoning_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.999490888808994,0.999178547906241,FALSE,FALSE,"positive"
"rel_x_event","llm_events","car_mm_spy_0_15","event","rel_competitor:post_2025",-0.012288609708916,0.00909083684311605,0.179997479320453,8562,87,101,302,50,7,"rel_competitor*post_2025 + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.568039382470859,0.735836451835857,FALSE,FALSE,"negative"
"rel_x_event","llm_events","car_mm_spy_0_15","event","rel_competitor:is_chinese_model",0.00522480860442689,0.0108716975017562,0.632029576649661,8562,87,101,132,22,6,"rel_competitor*is_chinese_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.877483959446769,0.962278615212338,FALSE,FALSE,"positive"
"rel_x_event","llm_events","car_mm_spy_0_15","event","rel_competitor:is_media_generation_model",0.00956287616412518,0.0175411940179979,0.587049926337679,8562,87,101,25,4,7,"rel_competitor*is_media_generation_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.857007191733838,0.962278615212338,FALSE,FALSE,"positive"
"rel_x_event","llm_events","car_mm_spy_0_15","event","rel_downstream_deployer:is_open_weight_or_open_source",-0.00422628914361656,0.00465558633502294,0.366526594080511,8562,87,101,888,37,24,"rel_downstream_deployer*is_open_weight_or_open_source + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.730766145402586,0.896904162147252,FALSE,FALSE,"negative"
"rel_x_event","llm_events","car_mm_spy_0_15","event","rel_downstream_deployer:is_reasoning_model",-0.00178552381189714,0.00471338237359166,0.705755113646666,8562,87,101,984,41,24,"rel_downstream_deployer*is_reasoning_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.901776365993567,0.962278615212338,FALSE,FALSE,"negative"
"rel_x_event","llm_events","car_mm_spy_0_15","event","rel_downstream_deployer:post_2025",-0.00539312996495274,0.00461664634333304,0.245957562296504,8562,87,101,1200,50,24,"rel_downstream_deployer*post_2025 + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.641225276685055,0.770537002843519,FALSE,FALSE,"negative"
"rel_x_event","llm_events","car_mm_spy_0_15","event","rel_downstream_deployer:is_chinese_model",-0.00942504153227908,0.00460174670792296,0.0435958174719037,8562,87,101,528,22,24,"rel_downstream_deployer*is_chinese_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.280255910578637,0.374994584579323,TRUE,FALSE,"negative"
"rel_x_event","llm_events","car_mm_spy_0_15","event","rel_downstream_deployer:is_media_generation_model",0.0102520930939215,0.0103027778948574,0.322488736989858,8562,87,101,96,4,24,"rel_downstream_deployer*is_media_generation_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.704992004555723,0.846496384942172,FALSE,FALSE,"positive"
"rel_x_event","llm_events","car_mm_spy_0_15","event","downstream_any:is_open_weight_or_open_source",-0.00676666192885708,0.00831266403696389,0.417882603880082,8562,87,101,1477,37,40,"downstream_any*is_open_weight_or_open_source + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.766276217399015,0.915071395357843,FALSE,FALSE,"negative"
"rel_x_event","llm_events","car_mm_spy_0_15","event","downstream_any:is_reasoning_model",-0.014260161047378,0.00785167156824784,0.0728249890967152,8562,87,101,1640,41,40,"downstream_any*is_reasoning_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.362819137654334,0.485499927311434,FALSE,FALSE,"negative"
"rel_x_event","llm_events","car_mm_spy_0_15","event","downstream_any:post_2025",-0.0159302497391129,0.00799206567397768,0.0494030722151768,8562,87,101,1999,50,40,"downstream_any*post_2025 + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.294926274596166,0.387028740494751,TRUE,FALSE,"negative"
"rel_x_event","llm_events","car_mm_spy_0_15","event","downstream_any:is_chinese_model",-0.0123460839711383,0.0104819904224811,0.242110410439696,8562,87,101,880,22,40,"downstream_any*is_chinese_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.636086464209382,0.768604477586336,FALSE,FALSE,"negative"
"rel_x_event","llm_events","car_mm_spy_0_15","event","downstream_any:is_media_generation_model",-0.00467120161219534,0.0135330825774971,0.73081006553099,8562,87,101,160,4,40,"downstream_any*is_media_generation_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.90543409842679,0.962278615212338,FALSE,FALSE,"negative"
"rel_x_event","llm_events","car_mm_spy_0_15","event","rel_upstream_cloud:is_open_weight_or_open_source",0.0159447329667653,0.0116643966922559,0.175201364379904,8562,87,101,170,37,6,"rel_upstream_cloud*is_open_weight_or_open_source + rel_upstream_hardware + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.559525315384923,0.730005684916267,FALSE,FALSE,"positive"
"rel_x_event","llm_events","car_mm_spy_0_15","event","rel_upstream_cloud:is_reasoning_model",-0.00800519787362496,0.0109015262838941,0.464751801080149,8562,87,101,206,41,6,"rel_upstream_cloud*is_reasoning_model + rel_upstream_hardware + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.803425902137642,0.954969454274278,FALSE,FALSE,"negative"
"rel_x_event","llm_events","car_mm_spy_0_15","event","rel_upstream_cloud:post_2025",-0.0200812540401864,0.0110302500150869,0.0721516995545384,8562,87,101,250,50,6,"rel_upstream_cloud*post_2025 + rel_upstream_hardware + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.360195692003936,0.485499927311434,FALSE,FALSE,"negative"
"rel_x_event","llm_events","car_mm_spy_0_15","event","rel_upstream_cloud:is_chinese_model",0.000135468105029025,0.0144346567372082,0.992533763338999,8562,87,101,105,22,6,"rel_upstream_cloud*is_chinese_model + rel_upstream_hardware + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.997973240935693,0.999178547906241,FALSE,FALSE,"positive"
"rel_x_event","llm_events","car_mm_spy_0_15","event","rel_upstream_cloud:is_media_generation_model",0.00201273247037365,0.0284033844580348,0.943671783031545,8562,87,101,22,4,6,"rel_upstream_cloud*is_media_generation_model + rel_upstream_hardware + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.983575991456876,0.997899747904592,FALSE,FALSE,"positive"
"rel_x_event","late_2025_2026","car_mm_spy_0_20","event","rel_upstream_hardware:is_open_weight_or_open_source",0.00556533543720749,0.0142292762457444,0.696950562485243,6765,68,101,515,23,23,"rel_upstream_hardware*is_open_weight_or_open_source + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.899303122817836,0.962278615212338,FALSE,FALSE,"positive"
"rel_x_event","late_2025_2026","car_mm_spy_0_20","event","rel_upstream_hardware:is_reasoning_model",-0.000140255864287078,0.0122488575388206,0.99089802930176,6765,68,101,832,37,23,"rel_upstream_hardware*is_reasoning_model + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.997438755413211,0.999178547906241,FALSE,FALSE,"negative"
"rel_x_event","late_2025_2026","car_mm_spy_0_20","event","rel_upstream_hardware:is_chinese_model",-0.000736081980079565,0.0142990895033876,0.959098165534417,6765,68,101,448,20,23,"rel_upstream_hardware*is_chinese_model + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.987806285712949,0.999178547906241,FALSE,FALSE,"negative"
"rel_x_event","late_2025_2026","car_mm_spy_0_20","event","rel_upstream_hardware:is_media_generation_model",0.00556983802304272,0.0128937091381384,0.667142246445481,6765,68,101,475,21,23,"rel_upstream_hardware*is_media_generation_model + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.889646036650464,0.962278615212338,FALSE,FALSE,"positive"
"rel_x_event","late_2025_2026","car_mm_spy_0_20","event","rel_competitor:is_open_weight_or_open_source",0.00867014780114268,0.009939404722602,0.386159815534228,6765,68,101,137,23,7,"rel_competitor*is_open_weight_or_open_source + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.743956297236321,0.896904162147252,FALSE,FALSE,"positive"
"rel_x_event","late_2025_2026","car_mm_spy_0_20","event","rel_competitor:is_reasoning_model",0.00687236811225099,0.00919438883464614,0.457405856533478,6765,68,101,226,37,7,"rel_competitor*is_reasoning_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.796787556291307,0.949631536055664,FALSE,FALSE,"positive"
"rel_x_event","late_2025_2026","car_mm_spy_0_20","event","rel_competitor:is_chinese_model",-0.00364513604872346,0.0107379378142252,0.735322514842233,6765,68,101,122,20,7,"rel_competitor*is_chinese_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.90543409842679,0.962278615212338,FALSE,FALSE,"negative"
"rel_x_event","late_2025_2026","car_mm_spy_0_20","event","rel_competitor:is_media_generation_model",-0.0103629332838192,0.00896477754438681,0.251802570874481,6765,68,101,129,21,7,"rel_competitor*is_media_generation_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.641585428948354,0.774777141152251,FALSE,FALSE,"negative"
"rel_x_event","late_2025_2026","car_mm_spy_0_20","event","rel_downstream_deployer:is_open_weight_or_open_source",-0.00457329051543081,0.00680619224126239,0.503938191172582,6765,68,101,552,23,24,"rel_downstream_deployer*is_open_weight_or_open_source + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.827211738572932,0.962278615212338,FALSE,FALSE,"negative"
"rel_x_event","late_2025_2026","car_mm_spy_0_20","event","rel_downstream_deployer:is_reasoning_model",0.00339316373147987,0.0062886927215956,0.591285227767041,6765,68,101,888,37,24,"rel_downstream_deployer*is_reasoning_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.858880040333424,0.962278615212338,FALSE,FALSE,"positive"
"rel_x_event","late_2025_2026","car_mm_spy_0_20","event","rel_downstream_deployer:is_chinese_model",-0.00507991299294848,0.00651958511654449,0.438618788560273,6765,68,101,480,20,24,"rel_downstream_deployer*is_chinese_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.78368516102338,0.933231465021857,FALSE,FALSE,"negative"
"rel_x_event","late_2025_2026","car_mm_spy_0_20","event","rel_downstream_deployer:is_media_generation_model",-0.00380719698227348,0.00699582074025316,0.588103437611623,6765,68,101,504,21,24,"rel_downstream_deployer*is_media_generation_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.85715183768,0.962278615212338,FALSE,FALSE,"negative"
"rel_x_event","late_2025_2026","car_mm_spy_0_20","event","downstream_any:is_open_weight_or_open_source",-0.0127301456443605,0.0123142961811007,0.304960925180349,6765,68,101,919,23,40,"downstream_any*is_open_weight_or_open_source + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.691129575479544,0.830235076365671,FALSE,FALSE,"negative"
"rel_x_event","late_2025_2026","car_mm_spy_0_20","event","downstream_any:is_reasoning_model",0.000318671253360793,0.0108733933169552,0.976706523257379,6765,68,101,1480,37,40,"downstream_any*is_reasoning_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.993751620890423,0.999178547906241,FALSE,FALSE,"positive"
"rel_x_event","late_2025_2026","car_mm_spy_0_20","event","downstream_any:is_chinese_model",-0.010522477127818,0.0125396925320228,0.404378449798862,6765,68,101,800,20,40,"downstream_any*is_chinese_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.756007934674445,0.912131841651568,FALSE,FALSE,"negative"
"rel_x_event","late_2025_2026","car_mm_spy_0_20","event","downstream_any:is_media_generation_model",-0.00546136617507208,0.0121698969491819,0.655052706771427,6765,68,101,840,21,40,"downstream_any*is_media_generation_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.886912402376136,0.962278615212338,FALSE,FALSE,"negative"
"rel_x_event","late_2025_2026","car_mm_spy_0_20","event","rel_upstream_cloud:is_open_weight_or_open_source",0.0199362025696101,0.0165048384048317,0.231331987411265,6765,68,101,116,23,6,"rel_upstream_cloud*is_open_weight_or_open_source + rel_upstream_hardware + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.626787808217469,0.766846367109167,FALSE,FALSE,"positive"
"rel_x_event","late_2025_2026","car_mm_spy_0_20","event","rel_upstream_cloud:is_reasoning_model",-0.00226583239607949,0.0154660685951828,0.883963890630924,6765,68,101,190,37,6,"rel_upstream_cloud*is_reasoning_model + rel_upstream_hardware + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.960865255086882,0.988711559616286,FALSE,FALSE,"negative"
"rel_x_event","late_2025_2026","car_mm_spy_0_20","event","rel_upstream_cloud:is_chinese_model",-0.00571347392939654,0.0178219700165378,0.74952191648302,6765,68,101,98,20,6,"rel_upstream_cloud*is_chinese_model + rel_upstream_hardware + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.906794001038058,0.962278615212338,FALSE,FALSE,"negative"
"rel_x_event","late_2025_2026","car_mm_spy_0_20","event","rel_upstream_cloud:is_media_generation_model",0.00721994721854866,0.0165060509497642,0.663219225341228,6765,68,101,110,21,6,"rel_upstream_cloud*is_media_generation_model + rel_upstream_hardware + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.888978977482171,0.962278615212338,FALSE,FALSE,"positive"
"rel_x_event","late_2025_2026","car_ff3_0_20","event","rel_upstream_hardware:is_open_weight_or_open_source",0.00631395882807621,0.0146883003128464,0.668674603651121,6765,68,101,515,23,23,"rel_upstream_hardware*is_open_weight_or_open_source + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.889646036650464,0.962278615212338,FALSE,FALSE,"positive"
"rel_x_event","late_2025_2026","car_ff3_0_20","event","rel_upstream_hardware:is_reasoning_model",0.00260405683717217,0.0128498970569394,0.840021213524489,6765,68,101,832,37,23,"rel_upstream_hardware*is_reasoning_model + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.946605425795696,0.975936504018829,FALSE,FALSE,"positive"
"rel_x_event","late_2025_2026","car_ff3_0_20","event","rel_upstream_hardware:is_chinese_model",-0.00230171560407443,0.0152135931427345,0.880198923879745,6765,68,101,448,20,23,"rel_upstream_hardware*is_chinese_model + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.959671739834815,0.988711559616286,FALSE,FALSE,"negative"
"rel_x_event","late_2025_2026","car_ff3_0_20","event","rel_upstream_hardware:is_media_generation_model",0.000810809209125782,0.0132952482817856,0.951552798623431,6765,68,101,475,21,23,"rel_upstream_hardware*is_media_generation_model + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.985568860893771,0.999178547906241,FALSE,FALSE,"positive"
"rel_x_event","late_2025_2026","car_ff3_0_20","event","rel_competitor:is_open_weight_or_open_source",0.00946955437223689,0.0102430554818833,0.358551443831592,6765,68,101,137,23,7,"rel_competitor*is_open_weight_or_open_source + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.724604722827916,0.89424027048168,FALSE,FALSE,"positive"
"rel_x_event","late_2025_2026","car_ff3_0_20","event","rel_competitor:is_reasoning_model",0.00916779280962714,0.00930477064605656,0.3280319429371,6765,68,101,226,37,7,"rel_competitor*is_reasoning_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.709737807571818,0.848358473113189,FALSE,FALSE,"positive"
"rel_x_event","late_2025_2026","car_ff3_0_20","event","rel_competitor:is_chinese_model",-0.00599016113846363,0.0107016268635144,0.577521328234067,6765,68,101,122,20,7,"rel_competitor*is_chinese_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.85660350269939,0.962278615212338,FALSE,FALSE,"negative"
"rel_x_event","late_2025_2026","car_ff3_0_20","event","rel_competitor:is_media_generation_model",-0.0108763347780857,0.00875873757851587,0.218651045092486,6765,68,101,129,21,7,"rel_competitor*is_media_generation_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.615891779208726,0.766200878250193,FALSE,FALSE,"negative"
"rel_x_event","late_2025_2026","car_ff3_0_20","event","rel_downstream_deployer:is_open_weight_or_open_source",-0.00502621317867918,0.00659514222255924,0.448669916048935,6765,68,101,552,23,24,"rel_downstream_deployer*is_open_weight_or_open_source + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.79279108967719,0.94126555814462,FALSE,FALSE,"negative"
"rel_x_event","late_2025_2026","car_ff3_0_20","event","rel_downstream_deployer:is_reasoning_model",0.00237625645820272,0.0059930805453903,0.692996255040354,6765,68,101,888,37,24,"rel_downstream_deployer*is_reasoning_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.899059849255993,0.962278615212338,FALSE,FALSE,"positive"
"rel_x_event","late_2025_2026","car_ff3_0_20","event","rel_downstream_deployer:is_chinese_model",-0.00387627517840174,0.00648273887425037,0.551897230332461,6765,68,101,480,20,24,"rel_downstream_deployer*is_chinese_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.84541461802962,0.962278615212338,FALSE,FALSE,"negative"
"rel_x_event","late_2025_2026","car_ff3_0_20","event","rel_downstream_deployer:is_media_generation_model",-0.00258361751142069,0.00655524214703784,0.694736738250377,6765,68,101,504,21,24,"rel_downstream_deployer*is_media_generation_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.899303122817836,0.962278615212338,FALSE,FALSE,"negative"
"rel_x_event","late_2025_2026","car_ff3_0_20","event","downstream_any:is_open_weight_or_open_source",-0.0126696670006568,0.0120386042660706,0.296387800364281,6765,68,101,919,23,40,"downstream_any*is_open_weight_or_open_source + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.684491549814881,0.826185756842648,FALSE,FALSE,"negative"
"rel_x_event","late_2025_2026","car_ff3_0_20","event","downstream_any:is_reasoning_model",0.000696893941861967,0.0106465294519909,0.948004760509362,6765,68,101,1480,37,40,"downstream_any*is_reasoning_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.985259900496901,0.997899747904592,FALSE,FALSE,"positive"
"rel_x_event","late_2025_2026","car_ff3_0_20","event","downstream_any:is_chinese_model",-0.0111451560838957,0.012321730562954,0.368964830214313,6765,68,101,800,20,40,"downstream_any*is_chinese_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.731790327705522,0.896904162147252,FALSE,FALSE,"negative"
"rel_x_event","late_2025_2026","car_ff3_0_20","event","downstream_any:is_media_generation_model",-0.00508118893984573,0.0119490329995514,0.672025524823191,6765,68,101,840,21,40,"downstream_any*is_media_generation_model + rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.891727919005876,0.962278615212338,FALSE,FALSE,"negative"
"rel_x_event","late_2025_2026","car_ff3_0_20","event","rel_upstream_cloud:is_open_weight_or_open_source",0.0222067460122129,0.0154030432662835,0.1540417690844,6765,68,101,116,23,6,"rel_upstream_cloud*is_open_weight_or_open_source + rel_upstream_hardware + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.526638526784272,0.702253818204029,FALSE,FALSE,"positive"
"rel_x_event","late_2025_2026","car_ff3_0_20","event","rel_upstream_cloud:is_reasoning_model",0.000264252013242454,0.0145189481863806,0.985533001559718,6765,68,101,190,37,6,"rel_upstream_cloud*is_reasoning_model + rel_upstream_hardware + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.996204649744099,0.999178547906241,FALSE,FALSE,"positive"
"rel_x_event","late_2025_2026","car_ff3_0_20","event","rel_upstream_cloud:is_chinese_model",-0.00824548055257094,0.0165795619207902,0.620585968677775,6765,68,101,98,20,6,"rel_upstream_cloud*is_chinese_model + rel_upstream_hardware + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.871762554771238,0.962278615212338,FALSE,FALSE,"negative"
