final_event_id,company_id,event_name,release_date,company,true_model_creator,potential_us_exposure_type
FMR-0004,STNE,Stable Diffusion 3,2024-06-12,StoneCo（巴西）,Stability AI,media_generation_competition
FMR-0004,PATH,Stable Diffusion 3,2024-06-12,UiPath（美国）,Stability AI,media_generation_competition
FMR-0004,4755 JP,Stable Diffusion 3,2024-06-12,乐天集团（日本）,Stability AI,media_generation_competition
FMR-0004,HPE,Stable Diffusion 3,2024-06-12,Hewlett Packard Enterprise（美国）,Stability AI,media_generation_competition
FMR-0004,TEMN SW,Stable Diffusion 3,2024-06-12,Temenos Group（瑞士）,Stability AI,media_generation_competition
FMR-0004,PONY,Stable Diffusion 3,2024-06-12,Pony.ai（中国）,Stability AI,media_generation_competition
FMR-0004,TWLO,Stable Diffusion 3,2024-06-12,Twilio（美国）,Stability AI,media_generation_competition
FMR-0004,G,Stable Diffusion 3,2024-06-12,Genpact（美国）,Stability AI,media_generation_competition
FMR-0004,DXC,Stable Diffusion 3,2024-06-12,DXC Technology（美国）,Stability AI,media_generation_competition
FMR-0004,AMBA,Stable Diffusion 3,2024-06-12,Ambarella（美国）,Stability AI,media_generation_competition
FMR-0004,OKTA,Stable Diffusion 3,2024-06-12,Okta（美国）,Stability AI,media_generation_competition
FMR-0004,WRD,Stable Diffusion 3,2024-06-12,WeRock（中国）,Stability AI,media_generation_competition
FMR-0004,PEGA,Stable Diffusion 3,2024-06-12,Pegasystems（美国）,Stability AI,media_generation_competition
FMR-0004,6588 JP,Stable Diffusion 3,2024-06-12,东芝（日本）,Stability AI,media_generation_competition
FMR-0004,WKL NA,Stable Diffusion 3,2024-06-12,Wolters Kluwer（荷兰）,Stability AI,media_generation_competition
FMR-0004,SOUN,Stable Diffusion 3,2024-06-12,SoundHound AI（美国）,Stability AI,media_generation_competition
FMR-0004,2395 TT,Stable Diffusion 3,2024-06-12,研华科技（台湾）,Stability AI,media_generation_competition
FMR-0004,CCC,Stable Diffusion 3,2024-06-12,CCC Intelligent Solutions（美国）,Stability AI,media_generation_competition
FMR-0004,2353 TT,Stable Diffusion 3,2024-06-12,宏基（台湾）,Stability AI,media_generation_competition
FMR-0004,6758 JP,Stable Diffusion 3,2024-06-12,索尼（日本）,Stability AI,media_generation_competition
FMR-0004,SNAP,Stable Diffusion 3,2024-06-12,Snap（美国）,Stability AI,media_generation_competition
FMR-0004,ZBRA,Stable Diffusion 3,2024-06-12,Zebra Technologies（美国）,Stability AI,media_generation_competition
FMR-0004,NICE,Stable Diffusion 3,2024-06-12,NICE Systems（以色列）,Stability AI,media_generation_competition
FMR-0004,AMP IM,Stable Diffusion 3,2024-06-12,Amplifon（意大利）,Stability AI,media_generation_competition
FMR-0004,SMCI,Stable Diffusion 3,2024-06-12,Super Micro Computer（美国）,Stability AI,media_generation_competition
FMR-0004,QUBT,Stable Diffusion 3,2024-06-12,Quantum Computing（美国）,Stability AI,media_generation_competition
FMR-0004,WIX,Stable Diffusion 3,2024-06-12,Wix.com（以色列）,Stability AI,media_generation_competition
FMR-0004,TTD,Stable Diffusion 3,2024-06-12,The Trade Desk（美国）,Stability AI,media_generation_competition
FMR-0004,AI,Stable Diffusion 3,2024-06-12,C3.ai（美国）,Stability AI,media_generation_competition
FMR-0005,005930 KS,Gemini 1.5 Flash,2024-08-08,三星电子,Google,publisher
FMR-0005,GOOGL,Gemini 1.5 Flash,2024-08-08,Alphabet（谷歌）,Google,publisher
FMR-0005,MU,Gemini 1.5 Flash,2024-08-08,美光科技,Google,publisher
FMR-0005,AMD,Gemini 1.5 Flash,2024-08-08,AMD,Google,publisher
FMR-0005,000660 KS,Gemini 1.5 Flash,2024-08-08,SK海力士,Google,publisher
FMR-0005,BABA,Gemini 1.5 Flash,2024-08-08,阿里巴巴,Google,publisher
FMR-0005,TSM,Gemini 1.5 Flash,2024-08-08,台积电,Google,publisher
FMR-0005,TSLA,Gemini 1.5 Flash,2024-08-08,特斯拉,Google,publisher
FMR-0005,AAPL,Gemini 1.5 Flash,2024-08-08,苹果,Google,publisher
FMR-0005,AVGO,Gemini 1.5 Flash,2024-08-08,博通,Google,publisher
FMR-0005,CSCO,Gemini 1.5 Flash,2024-08-08,思科,Google,publisher
FMR-0005,700 HK,Gemini 1.5 Flash,2024-08-08,腾讯控股,Google,publisher
FMR-0005,NVDA,Gemini 1.5 Flash,2024-08-08,英伟达,Google,publisher
FMR-0005,AMZN,Gemini 1.5 Flash,2024-08-08,亚马逊,Google,publisher
FMR-0005,PLTR,Gemini 1.5 Flash,2024-08-08,Palantir,Google,publisher
FMR-0005,IBM,Gemini 1.5 Flash,2024-08-08,IBM,Google,publisher
FMR-0005,MSFT,Gemini 1.5 Flash,2024-08-08,微软,Google,publisher
FMR-0005,META,Gemini 1.5 Flash,2024-08-08,Meta（Facebook）,Google,publisher
FMR-0005,SIE GR,Gemini 1.5 Flash,2024-08-08,西门子（德国）,Google,publisher
FMR-0005,CRM,Gemini 1.5 Flash,2024-08-08,Salesforce,Google,publisher
FMR-0005,NFLX,Gemini 1.5 Flash,2024-08-08,Netflix,Google,publisher
FMR-0005,ORCL,Gemini 1.5 Flash,2024-08-08,Oracle,Google,publisher
FMR-0005,INTC,Gemini 1.5 Flash,2024-08-08,英特尔,Google,publisher
FMR-0005,ACN,Gemini 1.5 Flash,2024-08-08,埃森哲,Google,publisher
FMR-0005,UBER,Gemini 1.5 Flash,2024-08-08,Uber,Google,publisher
FMR-0005,QCOM,Gemini 1.5 Flash,2024-08-08,高通,Google,publisher
FMR-0005,SHOP,Gemini 1.5 Flash,2024-08-08,Shopify,Google,publisher
FMR-0005,APP,Gemini 1.5 Flash,2024-08-08,AppLovin,Google,publisher
FMR-0005,NOW,Gemini 1.5 Flash,2024-08-08,ServiceNow,Google,publisher
FMR-0005,ADBE,Gemini 1.5 Flash,2024-08-08,Adobe,Google,publisher
FMR-0005,SNPS,Gemini 1.5 Flash,2024-08-08,Synopsys,Google,publisher
FMR-0005,CDNS,Gemini 1.5 Flash,2024-08-08,Cadence Design Systems,Google,publisher
FMR-0005,HUT,Gemini 1.5 Flash,2024-08-08,Hut 8 Mining,Google,publisher
FMR-0005,STX,Gemini 1.5 Flash,2024-08-08,Seagate,Google,publisher
FMR-0005,MRVL,Gemini 1.5 Flash,2024-08-08,Marvell,Google,publisher
FMR-0005,SNOW,Gemini 1.5 Flash,2024-08-08,Snowflake,Google,publisher
FMR-0005,3690 HK,Gemini 1.5 Flash,2024-08-08,美团,Google,publisher
FMR-0005,IFX GR,Gemini 1.5 Flash,2024-08-08,英飞凌（德国）,Google,publisher
FMR-0005,FTNT,Gemini 1.5 Flash,2024-08-08,Fortinet,Google,publisher
FMR-0005,5803 JP,Gemini 1.5 Flash,2024-08-08,三菱电机（日本）,Google,publisher
FMR-0005,NXPI,Gemini 1.5 Flash,2024-08-08,恩智浦,Google,publisher
FMR-0005,3443 TT,Gemini 1.5 Flash,2024-08-08,创见资讯（台湾）,Google,publisher
FMR-0005,6702 JP,Gemini 1.5 Flash,2024-08-08,富士通（日本）,Google,publisher
FMR-0005,TRI,Gemini 1.5 Flash,2024-08-08,Thomson Reuters,Google,publisher
FMR-0005,6701 JP,Gemini 1.5 Flash,2024-08-08,NEC（日本）,Google,publisher
FMR-0005,BIDU,Gemini 1.5 Flash,2024-08-08,百度,Google,publisher
FMR-0005,DDOG,Gemini 1.5 Flash,2024-08-08,Datadog,Google,publisher
FMR-0005,6954 JP,Gemini 1.5 Flash,2024-08-08,松下（日本）,Google,publisher
FMR-0005,WDAY,Gemini 1.5 Flash,2024-08-08,Workday,Google,publisher
FMR-0005,ERIC,Gemini 1.5 Flash,2024-08-08,爱立信,Google,publisher
FMR-0005,CRWV,Gemini 1.5 Flash,2024-08-08,CareCloud,Google,publisher
FMR-0005,TDC,Gemini 1.5 Flash,2024-08-08,Teradata,Google,publisher
FMR-0005,GEHC,Gemini 1.5 Flash,2024-08-08,GE HealthCare,Google,publisher
FMR-0005,TIETO FH,Gemini 1.5 Flash,2024-08-08,Tietoevry（芬兰）,Google,publisher
FMR-0005,EXPN LN,Gemini 1.5 Flash,2024-08-08,Experian（英国）,Google,publisher
FMR-0005,ZS,Gemini 1.5 Flash,2024-08-08,Zscaler,Google,publisher
FMR-0005,CYBR,Gemini 1.5 Flash,2024-08-08,CyberArk,Google,publisher
FMR-0005,STNE,Gemini 1.5 Flash,2024-08-08,StoneCo（巴西）,Google,publisher
FMR-0005,PATH,Gemini 1.5 Flash,2024-08-08,UiPath（美国）,Google,publisher
FMR-0005,4755 JP,Gemini 1.5 Flash,2024-08-08,乐天集团（日本）,Google,publisher
FMR-0005,HPE,Gemini 1.5 Flash,2024-08-08,Hewlett Packard Enterprise（美国）,Google,publisher
FMR-0005,TEMN SW,Gemini 1.5 Flash,2024-08-08,Temenos Group（瑞士）,Google,publisher
FMR-0005,PONY,Gemini 1.5 Flash,2024-08-08,Pony.ai（中国）,Google,publisher
FMR-0005,TWLO,Gemini 1.5 Flash,2024-08-08,Twilio（美国）,Google,publisher
FMR-0005,G,Gemini 1.5 Flash,2024-08-08,Genpact（美国）,Google,publisher
FMR-0005,DXC,Gemini 1.5 Flash,2024-08-08,DXC Technology（美国）,Google,publisher
FMR-0005,AMBA,Gemini 1.5 Flash,2024-08-08,Ambarella（美国）,Google,publisher
FMR-0005,OKTA,Gemini 1.5 Flash,2024-08-08,Okta（美国）,Google,publisher
FMR-0005,WRD,Gemini 1.5 Flash,2024-08-08,WeRock（中国）,Google,publisher
FMR-0005,PEGA,Gemini 1.5 Flash,2024-08-08,Pegasystems（美国）,Google,publisher
FMR-0005,6588 JP,Gemini 1.5 Flash,2024-08-08,东芝（日本）,Google,publisher
FMR-0005,WKL NA,Gemini 1.5 Flash,2024-08-08,Wolters Kluwer（荷兰）,Google,publisher
FMR-0005,SOUN,Gemini 1.5 Flash,2024-08-08,SoundHound AI（美国）,Google,publisher
FMR-0005,2395 TT,Gemini 1.5 Flash,2024-08-08,研华科技（台湾）,Google,publisher
FMR-0005,CCC,Gemini 1.5 Flash,2024-08-08,CCC Intelligent Solutions（美国）,Google,publisher
FMR-0005,2353 TT,Gemini 1.5 Flash,2024-08-08,宏基（台湾）,Google,publisher
FMR-0005,6758 JP,Gemini 1.5 Flash,2024-08-08,索尼（日本）,Google,publisher
FMR-0005,SNAP,Gemini 1.5 Flash,2024-08-08,Snap（美国）,Google,publisher
FMR-0005,ZBRA,Gemini 1.5 Flash,2024-08-08,Zebra Technologies（美国）,Google,publisher
FMR-0005,NICE,Gemini 1.5 Flash,2024-08-08,NICE Systems（以色列）,Google,publisher
FMR-0005,AMP IM,Gemini 1.5 Flash,2024-08-08,Amplifon（意大利）,Google,publisher
FMR-0005,SMCI,Gemini 1.5 Flash,2024-08-08,Super Micro Computer（美国）,Google,publisher
FMR-0005,QUBT,Gemini 1.5 Flash,2024-08-08,Quantum Computing（美国）,Google,publisher
FMR-0005,WIX,Gemini 1.5 Flash,2024-08-08,Wix.com（以色列）,Google,publisher
FMR-0005,TTD,Gemini 1.5 Flash,2024-08-08,The Trade Desk（美国）,Google,publisher
FMR-0005,AI,Gemini 1.5 Flash,2024-08-08,C3.ai（美国）,Google,publisher
FMR-0006,005930 KS,Grok 2,2024-08-13,三星电子,xAI,compute_supplier_demand
FMR-0006,GOOGL,Grok 2,2024-08-13,Alphabet（谷歌）,xAI,compute_supplier_demand
FMR-0006,MU,Grok 2,2024-08-13,美光科技,xAI,compute_supplier_demand
FMR-0006,AMD,Grok 2,2024-08-13,AMD,xAI,compute_supplier_demand
FMR-0006,000660 KS,Grok 2,2024-08-13,SK海力士,xAI,compute_supplier_demand
FMR-0006,BABA,Grok 2,2024-08-13,阿里巴巴,xAI,compute_supplier_demand
FMR-0006,TSM,Grok 2,2024-08-13,台积电,xAI,compute_supplier_demand
FMR-0006,TSLA,Grok 2,2024-08-13,特斯拉,xAI,compute_supplier_demand
FMR-0006,AAPL,Grok 2,2024-08-13,苹果,xAI,compute_supplier_demand
FMR-0006,AVGO,Grok 2,2024-08-13,博通,xAI,compute_supplier_demand
FMR-0006,CSCO,Grok 2,2024-08-13,思科,xAI,compute_supplier_demand
FMR-0006,700 HK,Grok 2,2024-08-13,腾讯控股,xAI,compute_supplier_demand
FMR-0006,NVDA,Grok 2,2024-08-13,英伟达,xAI,compute_supplier_demand
FMR-0006,AMZN,Grok 2,2024-08-13,亚马逊,xAI,compute_supplier_demand
FMR-0006,PLTR,Grok 2,2024-08-13,Palantir,xAI,compute_supplier_demand
FMR-0006,IBM,Grok 2,2024-08-13,IBM,xAI,compute_supplier_demand
FMR-0006,MSFT,Grok 2,2024-08-13,微软,xAI,compute_supplier_demand
FMR-0006,META,Grok 2,2024-08-13,Meta（Facebook）,xAI,compute_supplier_demand
FMR-0006,SIE GR,Grok 2,2024-08-13,西门子（德国）,xAI,compute_supplier_demand
FMR-0006,CRM,Grok 2,2024-08-13,Salesforce,xAI,compute_supplier_demand
FMR-0006,NFLX,Grok 2,2024-08-13,Netflix,xAI,compute_supplier_demand
FMR-0006,ORCL,Grok 2,2024-08-13,Oracle,xAI,compute_supplier_demand
FMR-0006,INTC,Grok 2,2024-08-13,英特尔,xAI,compute_supplier_demand
FMR-0006,ACN,Grok 2,2024-08-13,埃森哲,xAI,compute_supplier_demand
FMR-0006,UBER,Grok 2,2024-08-13,Uber,xAI,compute_supplier_demand
FMR-0006,QCOM,Grok 2,2024-08-13,高通,xAI,compute_supplier_demand
FMR-0006,SHOP,Grok 2,2024-08-13,Shopify,xAI,compute_supplier_demand
FMR-0006,APP,Grok 2,2024-08-13,AppLovin,xAI,compute_supplier_demand
FMR-0006,NOW,Grok 2,2024-08-13,ServiceNow,xAI,compute_supplier_demand
FMR-0006,ADBE,Grok 2,2024-08-13,Adobe,xAI,compute_supplier_demand
FMR-0006,SNPS,Grok 2,2024-08-13,Synopsys,xAI,compute_supplier_demand
FMR-0006,CDNS,Grok 2,2024-08-13,Cadence Design Systems,xAI,compute_supplier_demand
FMR-0006,HUT,Grok 2,2024-08-13,Hut 8 Mining,xAI,compute_supplier_demand
FMR-0006,STX,Grok 2,2024-08-13,Seagate,xAI,compute_supplier_demand
FMR-0006,MRVL,Grok 2,2024-08-13,Marvell,xAI,compute_supplier_demand
FMR-0006,SNOW,Grok 2,2024-08-13,Snowflake,xAI,compute_supplier_demand
FMR-0006,3690 HK,Grok 2,2024-08-13,美团,xAI,compute_supplier_demand
FMR-0006,IFX GR,Grok 2,2024-08-13,英飞凌（德国）,xAI,compute_supplier_demand
FMR-0006,FTNT,Grok 2,2024-08-13,Fortinet,xAI,compute_supplier_demand
FMR-0006,5803 JP,Grok 2,2024-08-13,三菱电机（日本）,xAI,compute_supplier_demand
FMR-0006,NXPI,Grok 2,2024-08-13,恩智浦,xAI,compute_supplier_demand
FMR-0006,3443 TT,Grok 2,2024-08-13,创见资讯（台湾）,xAI,compute_supplier_demand
FMR-0006,6702 JP,Grok 2,2024-08-13,富士通（日本）,xAI,compute_supplier_demand
FMR-0006,TRI,Grok 2,2024-08-13,Thomson Reuters,xAI,compute_supplier_demand
FMR-0006,6701 JP,Grok 2,2024-08-13,NEC（日本）,xAI,compute_supplier_demand
FMR-0006,BIDU,Grok 2,2024-08-13,百度,xAI,compute_supplier_demand
FMR-0006,DDOG,Grok 2,2024-08-13,Datadog,xAI,compute_supplier_demand
FMR-0006,6954 JP,Grok 2,2024-08-13,松下（日本）,xAI,compute_supplier_demand
FMR-0006,WDAY,Grok 2,2024-08-13,Workday,xAI,compute_supplier_demand
FMR-0006,ERIC,Grok 2,2024-08-13,爱立信,xAI,compute_supplier_demand
FMR-0006,CRWV,Grok 2,2024-08-13,CareCloud,xAI,compute_supplier_demand
FMR-0006,TDC,Grok 2,2024-08-13,Teradata,xAI,compute_supplier_demand
FMR-0006,GEHC,Grok 2,2024-08-13,GE HealthCare,xAI,compute_supplier_demand
FMR-0006,TIETO FH,Grok 2,2024-08-13,Tietoevry（芬兰）,xAI,compute_supplier_demand
FMR-0006,EXPN LN,Grok 2,2024-08-13,Experian（英国）,xAI,compute_supplier_demand
FMR-0006,ZS,Grok 2,2024-08-13,Zscaler,xAI,compute_supplier_demand
FMR-0006,CYBR,Grok 2,2024-08-13,CyberArk,xAI,compute_supplier_demand
FMR-0006,STNE,Grok 2,2024-08-13,StoneCo（巴西）,xAI,compute_supplier_demand
FMR-0006,PATH,Grok 2,2024-08-13,UiPath（美国）,xAI,compute_supplier_demand
FMR-0006,4755 JP,Grok 2,2024-08-13,乐天集团（日本）,xAI,compute_supplier_demand
FMR-0006,HPE,Grok 2,2024-08-13,Hewlett Packard Enterprise（美国）,xAI,compute_supplier_demand
FMR-0006,TEMN SW,Grok 2,2024-08-13,Temenos Group（瑞士）,xAI,compute_supplier_demand
FMR-0006,PONY,Grok 2,2024-08-13,Pony.ai（中国）,xAI,compute_supplier_demand
FMR-0006,TWLO,Grok 2,2024-08-13,Twilio（美国）,xAI,compute_supplier_demand
FMR-0006,G,Grok 2,2024-08-13,Genpact（美国）,xAI,compute_supplier_demand
FMR-0006,DXC,Grok 2,2024-08-13,DXC Technology（美国）,xAI,compute_supplier_demand
FMR-0006,AMBA,Grok 2,2024-08-13,Ambarella（美国）,xAI,compute_supplier_demand
FMR-0006,OKTA,Grok 2,2024-08-13,Okta（美国）,xAI,compute_supplier_demand
FMR-0006,WRD,Grok 2,2024-08-13,WeRock（中国）,xAI,compute_supplier_demand
FMR-0006,PEGA,Grok 2,2024-08-13,Pegasystems（美国）,xAI,compute_supplier_demand
FMR-0006,6588 JP,Grok 2,2024-08-13,东芝（日本）,xAI,compute_supplier_demand
FMR-0006,WKL NA,Grok 2,2024-08-13,Wolters Kluwer（荷兰）,xAI,compute_supplier_demand
FMR-0006,SOUN,Grok 2,2024-08-13,SoundHound AI（美国）,xAI,compute_supplier_demand
FMR-0006,2395 TT,Grok 2,2024-08-13,研华科技（台湾）,xAI,compute_supplier_demand
FMR-0006,CCC,Grok 2,2024-08-13,CCC Intelligent Solutions（美国）,xAI,compute_supplier_demand
FMR-0006,2353 TT,Grok 2,2024-08-13,宏基（台湾）,xAI,compute_supplier_demand
FMR-0006,6758 JP,Grok 2,2024-08-13,索尼（日本）,xAI,compute_supplier_demand
FMR-0006,SNAP,Grok 2,2024-08-13,Snap（美国）,xAI,compute_supplier_demand
FMR-0006,ZBRA,Grok 2,2024-08-13,Zebra Technologies（美国）,xAI,compute_supplier_demand
FMR-0006,NICE,Grok 2,2024-08-13,NICE Systems（以色列）,xAI,compute_supplier_demand
FMR-0006,AMP IM,Grok 2,2024-08-13,Amplifon（意大利）,xAI,compute_supplier_demand
FMR-0006,SMCI,Grok 2,2024-08-13,Super Micro Computer（美国）,xAI,compute_supplier_demand
FMR-0006,QUBT,Grok 2,2024-08-13,Quantum Computing（美国）,xAI,compute_supplier_demand
FMR-0006,WIX,Grok 2,2024-08-13,Wix.com（以色列）,xAI,compute_supplier_demand
FMR-0006,TTD,Grok 2,2024-08-13,The Trade Desk（美国）,xAI,compute_supplier_demand
FMR-0006,AI,Grok 2,2024-08-13,C3.ai（美国）,xAI,compute_supplier_demand
FMR-0007,005930 KS,Imagen 3,2024-08-28,三星电子,Google,publisher
FMR-0007,GOOGL,Imagen 3,2024-08-28,Alphabet（谷歌）,Google,publisher
FMR-0007,MU,Imagen 3,2024-08-28,美光科技,Google,publisher
FMR-0007,AMD,Imagen 3,2024-08-28,AMD,Google,publisher
FMR-0007,000660 KS,Imagen 3,2024-08-28,SK海力士,Google,publisher
FMR-0007,BABA,Imagen 3,2024-08-28,阿里巴巴,Google,publisher
FMR-0007,TSM,Imagen 3,2024-08-28,台积电,Google,publisher
FMR-0007,TSLA,Imagen 3,2024-08-28,特斯拉,Google,publisher
FMR-0007,AAPL,Imagen 3,2024-08-28,苹果,Google,publisher
FMR-0007,AVGO,Imagen 3,2024-08-28,博通,Google,publisher
FMR-0007,CSCO,Imagen 3,2024-08-28,思科,Google,publisher
FMR-0007,700 HK,Imagen 3,2024-08-28,腾讯控股,Google,publisher
FMR-0007,NVDA,Imagen 3,2024-08-28,英伟达,Google,publisher
FMR-0007,AMZN,Imagen 3,2024-08-28,亚马逊,Google,publisher
FMR-0007,PLTR,Imagen 3,2024-08-28,Palantir,Google,publisher
FMR-0007,IBM,Imagen 3,2024-08-28,IBM,Google,publisher
FMR-0007,MSFT,Imagen 3,2024-08-28,微软,Google,publisher
FMR-0007,META,Imagen 3,2024-08-28,Meta（Facebook）,Google,publisher
FMR-0007,SIE GR,Imagen 3,2024-08-28,西门子（德国）,Google,publisher
FMR-0007,CRM,Imagen 3,2024-08-28,Salesforce,Google,publisher
FMR-0007,NFLX,Imagen 3,2024-08-28,Netflix,Google,publisher
FMR-0007,ORCL,Imagen 3,2024-08-28,Oracle,Google,publisher
FMR-0007,INTC,Imagen 3,2024-08-28,英特尔,Google,publisher
FMR-0007,ACN,Imagen 3,2024-08-28,埃森哲,Google,publisher
FMR-0007,UBER,Imagen 3,2024-08-28,Uber,Google,publisher
FMR-0007,QCOM,Imagen 3,2024-08-28,高通,Google,publisher
FMR-0007,SHOP,Imagen 3,2024-08-28,Shopify,Google,publisher
FMR-0007,APP,Imagen 3,2024-08-28,AppLovin,Google,publisher
FMR-0007,NOW,Imagen 3,2024-08-28,ServiceNow,Google,publisher
FMR-0007,ADBE,Imagen 3,2024-08-28,Adobe,Google,publisher
FMR-0007,SNPS,Imagen 3,2024-08-28,Synopsys,Google,publisher
FMR-0007,CDNS,Imagen 3,2024-08-28,Cadence Design Systems,Google,publisher
FMR-0007,HUT,Imagen 3,2024-08-28,Hut 8 Mining,Google,publisher
FMR-0007,STX,Imagen 3,2024-08-28,Seagate,Google,publisher
FMR-0007,MRVL,Imagen 3,2024-08-28,Marvell,Google,publisher
FMR-0007,SNOW,Imagen 3,2024-08-28,Snowflake,Google,publisher
FMR-0007,3690 HK,Imagen 3,2024-08-28,美团,Google,publisher
FMR-0007,IFX GR,Imagen 3,2024-08-28,英飞凌（德国）,Google,publisher
FMR-0007,FTNT,Imagen 3,2024-08-28,Fortinet,Google,publisher
FMR-0007,5803 JP,Imagen 3,2024-08-28,三菱电机（日本）,Google,publisher
FMR-0007,NXPI,Imagen 3,2024-08-28,恩智浦,Google,publisher
FMR-0007,3443 TT,Imagen 3,2024-08-28,创见资讯（台湾）,Google,publisher
FMR-0007,6702 JP,Imagen 3,2024-08-28,富士通（日本）,Google,publisher
FMR-0007,TRI,Imagen 3,2024-08-28,Thomson Reuters,Google,publisher
FMR-0007,6701 JP,Imagen 3,2024-08-28,NEC（日本）,Google,publisher
FMR-0007,BIDU,Imagen 3,2024-08-28,百度,Google,publisher
FMR-0007,DDOG,Imagen 3,2024-08-28,Datadog,Google,publisher
FMR-0007,6954 JP,Imagen 3,2024-08-28,松下（日本）,Google,publisher
FMR-0007,WDAY,Imagen 3,2024-08-28,Workday,Google,publisher
FMR-0007,ERIC,Imagen 3,2024-08-28,爱立信,Google,publisher
FMR-0007,CRWV,Imagen 3,2024-08-28,CareCloud,Google,publisher
FMR-0007,TDC,Imagen 3,2024-08-28,Teradata,Google,publisher
FMR-0007,GEHC,Imagen 3,2024-08-28,GE HealthCare,Google,publisher
FMR-0007,TIETO FH,Imagen 3,2024-08-28,Tietoevry（芬兰）,Google,publisher
FMR-0007,EXPN LN,Imagen 3,2024-08-28,Experian（英国）,Google,publisher
FMR-0007,ZS,Imagen 3,2024-08-28,Zscaler,Google,publisher
FMR-0007,CYBR,Imagen 3,2024-08-28,CyberArk,Google,publisher
FMR-0007,STNE,Imagen 3,2024-08-28,StoneCo（巴西）,Google,publisher
FMR-0007,PATH,Imagen 3,2024-08-28,UiPath（美国）,Google,publisher
FMR-0007,4755 JP,Imagen 3,2024-08-28,乐天集团（日本）,Google,publisher
FMR-0007,HPE,Imagen 3,2024-08-28,Hewlett Packard Enterprise（美国）,Google,publisher
FMR-0007,TEMN SW,Imagen 3,2024-08-28,Temenos Group（瑞士）,Google,publisher
FMR-0007,PONY,Imagen 3,2024-08-28,Pony.ai（中国）,Google,publisher
FMR-0007,TWLO,Imagen 3,2024-08-28,Twilio（美国）,Google,publisher
FMR-0007,G,Imagen 3,2024-08-28,Genpact（美国）,Google,publisher
FMR-0007,DXC,Imagen 3,2024-08-28,DXC Technology（美国）,Google,publisher
FMR-0007,AMBA,Imagen 3,2024-08-28,Ambarella（美国）,Google,publisher
FMR-0007,OKTA,Imagen 3,2024-08-28,Okta（美国）,Google,publisher
FMR-0007,WRD,Imagen 3,2024-08-28,WeRock（中国）,Google,publisher
FMR-0007,PEGA,Imagen 3,2024-08-28,Pegasystems（美国）,Google,publisher
FMR-0007,6588 JP,Imagen 3,2024-08-28,东芝（日本）,Google,publisher
